contact_id,message,dir,emotion
user_1618,"You know what, Sadness consuming...",sent,sadness
user_1619,Sadness consuming right now,sent,sadness
user_1620,"You know what, Sadness consuming seriously",sent,sadness
user_1621,"Listen, Sadness consuming",sent,sadness
user_1622,"To be honest, Sadness consuming for real",sent,sadness
user_1623,Sadness consuming seriously,sent,sadness
user_1624,"I have to tell you, Sadness consuming...",sent,sadness
user_1625,"You know what, Sadness consuming!",sent,sadness
user_1626,"Just so you know, Sadness consuming seriously",sent,sadness
user_1627,Sadness consuming!!,sent,sadness
user_1628,Dark thoughts,sent,sadness
user_1629,"I just want to say, Dark thoughts",sent,sadness
user_1630,"Listen, Dark thoughts...",sent,sadness
user_1631,"Honestly, Dark thoughts right now",sent,sadness
user_1632,"You know what, Dark thoughts!",sent,sadness
user_1633,"Honestly, Dark thoughts at the moment",sent,sadness
user_1634,"Hey, Dark thoughts right now",sent,sadness
user_1635,Dark thoughts today,sent,sadness
user_1636,"To be honest, Dark thoughts right now",sent,sadness
user_1637,"I just want to say, Dark thoughts",sent,sadness
user_1638,"You know what, Dark thoughts at the moment",sent,sadness
user_1639,Can't find joy,sent,sadness
user_1640,"I just want to say, Can't find very joy today",sent,sadness
user_1641,"You know what, Can't find absolutely joy!",sent,sadness
user_1642,"I have to tell you, Can't so find joy...",sent,sadness
user_1643,"Listen, Can't find joy!",sent,sadness
user_1644,"I just want to say, Can't find joy!!",sent,sadness
user_1645,"I just want to say, Can't find joy...",sent,sadness
user_1646,"Hey, Can't really find joy!",sent,sadness
user_1647,Can't find joy for real,sent,sadness
user_1648,"Honestly, Can't find really joy for real",sent,sadness
user_1649,"I have to tell you, Can't find so joy right now",sent,sadness
user_1650,Everything reminds me,sent,sadness
user_1651,"To be honest, Everything reminds me at the moment",sent,sadness
user_1652,"To be honest, Everything reminds truly me at the moment",sent,sadness
user_1653,"You know what, Everything reminds totally me right now",sent,sadness
user_1654,"Hey, Everything reminds extremely me seriously",sent,sadness
user_1655,Everything really reminds me!,sent,sadness
user_1656,"Hey, Everything reminds me!!",sent,sadness
user_1657,"I have to tell you, Everything incredibly reminds me!",sent,sadness
user_1658,"Listen, Everything reminds very me",sent,sadness
user_1659,"Listen, Everything reminds me today",sent,sadness
user_1660,Everything reminds me...,sent,sadness
user_1661,Painful to breathe,sent,sadness
user_1662,"Honestly, Painful to breathe seriously",sent,sadness
user_1663,"To be honest, Painful to breathe...",sent,sadness
user_1664,"You know what, Painful utterly to breathe today",sent,sadness
user_1665,Painful to absolutely breathe!!,sent,sadness
user_1666,"I have to tell you, Painful really to breathe for real",sent,sadness
user_1667,"Honestly, Painful to breathe for real",sent,sadness
user_1668,"To be honest, Painful to so breathe seriously",sent,sadness
user_1669,"I just want to say, Painful to breathe at the moment",sent,sadness
user_1670,"I just want to say, Painful incredibly to breathe for real",sent,sadness
user_1671,"Listen, Painful to breathe right now",sent,sadness
user_1672,Chest feels tight,sent,sadness
user_1673,Chest feels tight seriously,sent,sadness
user_1674,Chest feels tight!,sent,sadness
user_1675,"Hey, Chest feels truly tight seriously",sent,sadness
user_1676,"I have to tell you, Chest feels tight...",sent,sadness
user_1677,"You know what, Chest extremely feels tight for real",sent,sadness
user_1678,"I just want to say, Chest feels really tight seriously",sent,sadness
user_1679,"Just so you know, Chest feels tight at the moment",sent,sadness
user_1680,"Just so you know, Chest feels tight honestly",sent,sadness
user_1681,"I just want to say, Chest feels tight seriously",sent,sadness
user_1682,"You know what, Chest feels tight today",sent,sadness
user_1683,Sadness everywhere,sent,sadness
user_1684,"I just want to say, Sadness everywhere today",sent,sadness
user_1685,Sadness everywhere honestly,sent,sadness
user_1686,"I just want to say, Sadness everywhere at the moment",sent,sadness
user_1687,"Hey, Sadness everywhere...",sent,sadness
user_1688,"Hey, Sadness everywhere today",sent,sadness
user_1689,"Just so you know, Sadness everywhere",sent,sadness
user_1690,"Hey, Sadness everywhere honestly",sent,sadness
user_1691,"Hey, Sadness everywhere right now",sent,sadness
user_1692,"I just want to say, Sadness everywhere!!",sent,sadness
user_1693,"I have to tell you, Sadness everywhere honestly",sent,sadness
user_1694,I'm scared,sent,fear
user_1695,"You know what, I'm scared",sent,fear
user_1696,"I just want to say, I'm scared at the moment",sent,fear
user_1697,I'm scared seriously,sent,fear
user_1698,"I have to tell you, I'm scared at the moment",sent,fear
user_1699,"You know what, I'm scared",sent,fear
user_1700,"You know what, I'm scared at the moment",sent,fear
user_1701,"Honestly, I'm scared at the moment",sent,fear
user_1702,"Hey, I'm scared honestly",sent,fear
user_1703,"You know what, I'm scared for real",sent,fear
user_1704,"You know what, I'm scared honestly",sent,fear
user_1705,This terrifies me,sent,fear
user_1706,"I just want to say, This terrifies me...",sent,fear
user_1707,"You know what, This terrifies absolutely me seriously",sent,fear
user_1708,"To be honest, This terrifies me today",sent,fear
user_1709,"I just want to say, This terrifies me right now",sent,fear
user_1710,"You know what, This so terrifies me for real",sent,fear
user_1711,"You know what, This terrifies me honestly",sent,fear
user_1712,This really terrifies me...,sent,fear
user_1713,"You know what, This terrifies me for real",sent,fear
user_1714,"To be honest, This terrifies me at the moment",sent,fear
user_1715,"Just so you know, This terrifies me!!",sent,fear
user_1716,I'm afraid of what might happen,sent,fear
user_1717,"I have to tell you, I'm afraid of absolutely what might happen seriously",sent,fear
user_1718,"Honestly, I'm afraid of what might happen!!",sent,fear
user_1719,"You know what, I'm incredibly afraid of what might happen",sent,fear
user_1720,"I just want to say, I'm afraid of what utterly might happen for real",sent,fear
user_1721,"Listen, I'm afraid of what might happen!",sent,fear
user_1722,"To be honest, I'm afraid of what completely might happen right now",sent,fear
user_1723,"Listen, I'm afraid of what so might happen at the moment",sent,fear
user_1724,"Honestly, I'm afraid of what might so happen today",sent,fear
user_1725,"I just want to say, I'm afraid of what might happen for real",sent,fear
user_1726,I'm afraid very of what might happen!!,sent,fear
user_1727,Trembling with fear,sent,fear
user_1728,"You know what, Trembling utterly with fear at the moment",sent,fear
user_1729,"I have to tell you, Trembling with fear seriously",sent,fear
user_1730,"You know what, Trembling with absolutely fear honestly",sent,fear
user_1731,"I just want to say, Trembling with absolutely fear...",sent,fear
user_1732,"I have to tell you, Trembling truly with fear at the moment",sent,fear
user_1733,"Honestly, Trembling with fear for real",sent,fear
user_1734,"Listen, Trembling with fear honestly",sent,fear
user_1735,"Hey, Trembling with really fear seriously",sent,fear
user_1736,Trembling totally with fear at the moment,sent,fear
user_1737,"Hey, Trembling with fear...",sent,fear
user_1738,Heart racing,sent,fear
user_1739,"Hey, Heart racing",sent,fear
user_1740,"Hey, Heart racing right now",sent,fear
user_1741,"I have to tell you, Heart racing...",sent,fear
user_1742,"Just so you know, Heart racing",sent,fear
user_1743,Heart racing!,sent,fear
user_1744,"To be honest, Heart racing!!",sent,fear
user_1745,"Listen, Heart racing!!",sent,fear
user_1746,"Honestly, Heart racing for real",sent,fear
user_1747,"I just want to say, Heart racing",sent,fear
user_1748,"Just so you know, Heart racing for real",sent,fear
user_1749,Can't breathe from fear,sent,fear
user_1750,"I have to tell you, Can't breathe incredibly from fear!",sent,fear
user_1751,"Just so you know, Can't breathe from truly fear honestly",sent,fear
user_1752,"Just so you know, Can't breathe from completely fear seriously",sent,fear
user_1753,"I just want to say, Can't breathe from completely fear for real",sent,fear
user_1754,"To be honest, Can't breathe from fear!!",sent,fear
user_1755,Can't breathe from fear at the moment,sent,fear
user_1756,"You know what, Can't breathe from utterly fear!!",sent,fear
user_1757,"Hey, Can't breathe from absolutely fear right now",sent,fear
user_1758,"Honestly, Can't breathe from fear...",sent,fear
user_1759,"To be honest, Can't breathe from fear honestly",sent,fear
user_1760,Paralyzed with terror,sent,fear
user_1761,"Honestly, Paralyzed with terror at the moment",sent,fear
user_1762,"I have to tell you, Paralyzed with terror",sent,fear
user_1763,Paralyzed extremely with terror today,sent,fear
user_1764,"Hey, Paralyzed very with terror!!",sent,fear
user_1765,"Listen, Paralyzed with terror at the moment",sent,fear
user_1766,"I just want to say, Paralyzed with terror",sent,fear
user_1767,"Hey, Paralyzed with terror!!",sent,fear
user_1768,"To be honest, Paralyzed with terror",sent,fear
user_1769,"Just so you know, Paralyzed with absolutely terror right now",sent,fear
user_1770,"Listen, Paralyzed with terror...",sent,fear
user_1771,Nightmare coming true,sent,fear
user_1772,"Honestly, Nightmare completely coming true",sent,fear
user_1773,"Hey, Nightmare very coming true for real",sent,fear
user_1774,"Just so you know, Nightmare coming true seriously",sent,fear
user_1775,"To be honest, Nightmare coming true for real",sent,fear
user_1776,"To be honest, Nightmare coming true at the moment",sent,fear
user_1777,"Just so you know, Nightmare coming true right now",sent,fear
user_1778,"Listen, Nightmare coming true",sent,fear
user_1779,"I just want to say, Nightmare coming so true for real",sent,fear
user_1780,"You know what, Nightmare extremely coming true honestly",sent,fear
user_1781,"You know what, Nightmare coming true seriously",sent,fear
user_1782,Dreading this,sent,fear
user_1783,"Hey, Dreading this",sent,fear
user_1784,"To be honest, Dreading this today",sent,fear
user_1785,"Just so you know, Dreading this at the moment",sent,fear
user_1786,"Listen, Dreading this seriously",sent,fear
user_1787,"To be honest, Dreading this right now",sent,fear
user_1788,"I just want to say, Dreading this today",sent,fear
user_1789,"Honestly, Dreading this at the moment",sent,fear
user_1790,"I have to tell you, Dreading this",sent,fear
user_1791,Dreading this for real,sent,fear
user_1792,"Hey, Dreading this at the moment",sent,fear
user_1793,Anxiety through the roof,sent,fear
user_1794,"You know what, Anxiety incredibly through the roof at the moment",sent,fear
user_1795,"Hey, Anxiety through the roof right now",sent,fear
user_1796,"Honestly, Anxiety extremely through the roof!!",sent,fear
user_1797,"Just so you know, Anxiety through the roof today",sent,fear
user_1798,"Just so you know, Anxiety through the roof...",sent,fear
user_1799,"You know what, Anxiety through truly the roof today",sent,fear
user_1800,"I just want to say, Anxiety absolutely through the roof right now",sent,fear
user_1801,"Honestly, Anxiety through the roof for real",sent,fear
user_1802,"Honestly, Anxiety through the roof honestly",sent,fear
user_1803,"You know what, Anxiety through the roof for real",sent,fear
user_1804,Panic setting in,sent,fear
user_1805,Panic setting incredibly in...,sent,fear
user_1806,"To be honest, Panic setting in right now",sent,fear
user_1807,"Hey, Panic completely setting in...",sent,fear
user_1808,"Just so you know, Panic setting in!!",sent,fear
user_1809,"You know what, Panic setting in seriously",sent,fear
user_1810,"Honestly, Panic setting in seriously",sent,fear
user_1811,"You know what, Panic setting in!",sent,fear
user_1812,"You know what, Panic extremely setting in for real",sent,fear
user_1813,"Honestly, Panic setting in...",sent,fear
user_1814,"Listen, Panic setting in honestly",sent,fear
user_1815,Cold sweat,sent,fear
user_1816,"You know what, Cold sweat honestly",sent,fear
user_1817,"Hey, Cold sweat today",sent,fear
user_1818,"You know what, Cold sweat seriously",sent,fear
user_1819,"Hey, Cold sweat",sent,fear
user_1820,"I just want to say, Cold sweat right now",sent,fear
user_1821,"Hey, Cold sweat today",sent,fear
user_1822,"Hey, Cold sweat at the moment",sent,fear
user_1823,Cold sweat...,sent,fear
user_1824,"Hey, Cold sweat!",sent,fear
user_1825,"Honestly, Cold sweat today",sent,fear
user_1826,Shaking uncontrollably,sent,fear
user_1827,"Listen, Shaking uncontrollably at the moment",sent,fear
user_1828,"Honestly, Shaking uncontrollably right now",sent,fear
user_1829,"Just so you know, Shaking uncontrollably seriously",sent,fear
user_1830,"Hey, Shaking uncontrollably honestly",sent,fear
user_1831,"I have to tell you, Shaking uncontrollably...",sent,fear
user_1832,"You know what, Shaking uncontrollably!",sent,fear
user_1833,"Honestly, Shaking uncontrollably",sent,fear
user_1834,"I just want to say, Shaking uncontrollably",sent,fear
user_1835,"I have to tell you, Shaking uncontrollably honestly",sent,fear
user_1836,"Listen, Shaking uncontrollably right now",sent,fear
user_1837,Fear gripping me,sent,fear
user_1838,"Listen, Fear gripping me!",sent,fear
user_1839,"Listen, Fear gripping totally me honestly",sent,fear
user_1840,"You know what, Fear so gripping me for real",sent,fear
user_1841,"You know what, Fear gripping completely me",sent,fear
user_1842,"You know what, Fear gripping me today",sent,fear
user_1843,Fear gripping truly me honestly,sent,fear
user_1844,"Hey, Fear gripping me today",sent,fear
user_1845,"I just want to say, Fear gripping me honestly",sent,fear
user_1846,"You know what, Fear gripping me right now",sent,fear
user_1847,"Honestly, Fear gripping so me!!",sent,fear
user_1848,Can't escape this fear,sent,fear
user_1849,"Honestly, Can't truly escape this fear honestly",sent,fear
user_1850,"You know what, Can't escape this extremely fear for real",sent,fear
user_1851,"Just so you know, Can't very escape this fear seriously",sent,fear
user_1852,"I have to tell you, Can't utterly escape this fear today",sent,fear
user_1853,"I have to tell you, Can't escape this fear honestly",sent,fear
user_1854,"Honestly, Can't escape this fear today",sent,fear
user_1855,"Hey, Can't absolutely escape this fear at the moment",sent,fear
user_1856,Can't escape this fear right now,sent,fear
user_1857,"To be honest, Can't escape this fear seriously",sent,fear
user_1858,"You know what, Can't escape this fear",sent,fear
user_1859,Terrified beyond words,sent,fear
user_1860,"Just so you know, Terrified beyond words!!",sent,fear
user_1861,"Just so you know, Terrified beyond words...",sent,fear
user_1862,"Hey, Terrified beyond completely words!",sent,fear
user_1863,"You know what, Terrified beyond words",sent,fear
user_1864,"Hey, Terrified completely beyond words today",sent,fear
user_1865,"Just so you know, Terrified beyond words at the moment",sent,fear
user_1866,"I just want to say, Terrified beyond words for real",sent,fear
user_1867,"Listen, Terrified very beyond words for real",sent,fear
user_1868,"You know what, Terrified beyond words!",sent,fear
user_1869,"Honestly, Terrified beyond truly words",sent,fear
user_1870,Horrifying thought,sent,fear
user_1871,"Hey, Horrifying thought right now",sent,fear
user_1872,"Listen, Horrifying thought at the moment",sent,fear
user_1873,"Honestly, Horrifying thought...",sent,fear
user_1874,"To be honest, Horrifying thought at the moment",sent,fear
user_1875,"I just want to say, Horrifying thought!!",sent,fear
user_1876,"Just so you know, Horrifying thought...",sent,fear
user_1877,"You know what, Horrifying thought right now",sent,fear
user_1878,"Hey, Horrifying thought today",sent,fear
user_1879,"Just so you know, Horrifying thought today",sent,fear
user_1880,"Honestly, Horrifying thought...",sent,fear
user_1881,Scared to death,sent,fear
user_1882,"Hey, Scared to death",sent,fear
user_1883,"I just want to say, Scared to death honestly",sent,fear
user_1884,"I have to tell you, Scared to absolutely death seriously",sent,fear
user_1885,Scared to death!,sent,fear
user_1886,"To be honest, Scared to completely death right now",sent,fear
user_1887,"I have to tell you, Scared to death!",sent,fear
user_1888,"Just so you know, Scared totally to death!",sent,fear
user_1889,"You know what, Scared to death",sent,fear
user_1890,"Honestly, Scared to very death",sent,fear
user_1891,"To be honest, Scared to completely death today",sent,fear
user_1892,Blood running cold,sent,fear
user_1893,"To be honest, Blood running cold!",sent,fear
user_1894,"Listen, Blood running truly cold today",sent,fear
user_1895,"Just so you know, Blood totally running cold seriously",sent,fear
user_1896,"Listen, Blood so running cold for real",sent,fear
user_1897,"Honestly, Blood running cold seriously",sent,fear
user_1898,"Listen, Blood running cold!",sent,fear
user_1899,"Honestly, Blood so running cold seriously",sent,fear
user_1900,"I just want to say, Blood running cold...",sent,fear
user_1901,"Hey, Blood running cold seriously",sent,fear
user_1902,"Hey, Blood running cold at the moment",sent,fear
user_1903,Hair standing on end,sent,fear
user_1904,Hair standing on end seriously,sent,fear
user_1905,"Just so you know, Hair standing on totally end!!",sent,fear
user_1906,"You know what, Hair standing on end!",sent,fear
user_1907,"Just so you know, Hair standing on end seriously",sent,fear
user_1908,"I just want to say, Hair standing completely on end!!",sent,fear
user_1909,"Hey, Hair standing on end right now",sent,fear
user_1910,"I have to tell you, Hair standing on end...",sent,fear
user_1911,"Hey, Hair standing on end today",sent,fear
user_1912,"Hey, Hair really standing on end for real",sent,fear
user_1913,"Listen, Hair standing really on end today",sent,fear
user_1914,Frozen in fear,sent,fear
user_1915,"Just so you know, Frozen extremely in fear seriously",sent,fear
user_1916,"Listen, Frozen in completely fear honestly",sent,fear
user_1917,Frozen in completely fear today,sent,fear
user_1918,"Hey, Frozen totally in fear!!",sent,fear
user_1919,"I have to tell you, Frozen in utterly fear seriously",sent,fear
user_1920,"To be honest, Frozen in fear seriously",sent,fear
user_1921,"I have to tell you, Frozen in fear!",sent,fear
user_1922,"Hey, Frozen in fear!!",sent,fear
user_1923,"Listen, Frozen in completely fear today",sent,fear
user_1924,"Hey, Frozen in fear",sent,fear
user_1925,Knees weak with fear,sent,fear
user_1926,"Honestly, Knees totally weak with fear today",sent,fear
user_1927,"Honestly, Knees weak so with fear!!",sent,fear
user_1928,"Listen, Knees weak with fear today",sent,fear
user_1929,"You know what, Knees weak with fear at the moment",sent,fear
user_1930,"I have to tell you, Knees weak with fear seriously",sent,fear
user_1931,"Listen, Knees weak with fear...",sent,fear
user_1932,"Just so you know, Knees completely weak with fear",sent,fear
user_1933,"Listen, Knees incredibly weak with fear today",sent,fear
user_1934,"Listen, Knees extremely weak with fear seriously",sent,fear
user_1935,"Just so you know, Knees weak with so fear today",sent,fear
user_1936,Heart in my throat,sent,fear
user_1937,Heart in my truly throat seriously,sent,fear
user_1938,"Hey, Heart in my throat",sent,fear
user_1939,"I have to tell you, Heart in my throat at the moment",sent,fear
user_1940,"Hey, Heart in my throat!!",sent,fear
user_1941,Heart in extremely my throat honestly,sent,fear
user_1942,"Hey, Heart in my throat honestly",sent,fear
user_1943,"I have to tell you, Heart in my throat...",sent,fear
user_1944,"You know what, Heart in extremely my throat...",sent,fear
user_1945,"I have to tell you, Heart in my totally throat",sent,fear
user_1946,"Honestly, Heart extremely in my throat...",sent,fear
user_1947,Petrified,sent,fear
user_1948,"Listen, Petrified...",sent,fear
user_1949,"To be honest, Petrified today",sent,fear
user_1950,"To be honest, Petrified!!",sent,fear
user_1951,"You know what, Petrified for real",sent,fear
user_1952,"I just want to say, Petrified!",sent,fear
user_1953,"Honestly, Petrified!!",sent,fear
user_1954,"Honestly, Petrified",sent,fear
user_1955,"Listen, Petrified!!",sent,fear
user_1956,Petrified,sent,fear
user_1957,"To be honest, Petrified for real",sent,fear
user_1958,Overwhelming dread,sent,fear
user_1959,"You know what, Overwhelming dread!",sent,fear
user_1960,"Honestly, Overwhelming dread at the moment",sent,fear
user_1961,"Just so you know, Overwhelming dread for real",sent,fear
user_1962,Overwhelming dread today,sent,fear
user_1963,Overwhelming dread...,sent,fear
user_1964,"Listen, Overwhelming dread today",sent,fear
user_1965,"Hey, Overwhelming dread honestly",sent,fear
user_1966,Overwhelming dread right now,sent,fear
user_1967,Overwhelming dread at the moment,sent,fear
user_1968,"Hey, Overwhelming dread for real",sent,fear
user_1969,Can't face this,sent,fear
user_1970,"Hey, Can't face really this!!",sent,fear
user_1971,"You know what, Can't face really this...",sent,fear
user_1972,"I just want to say, Can't incredibly face this",sent,fear
user_1973,"You know what, Can't face utterly this today",sent,fear
user_1974,"To be honest, Can't face this right now",sent,fear
user_1975,"I just want to say, Can't face this!",sent,fear
user_1976,"You know what, Can't face this...",sent,fear
user_1977,"To be honest, Can't face this...",sent,fear
user_1978,"To be honest, Can't absolutely face this today",sent,fear
user_1979,"I have to tell you, Can't face so this...",sent,fear
user_1980,Too scary,sent,fear
user_1981,"You know what, Too scary for real",sent,fear
user_1982,"Listen, Too scary...",sent,fear
user_1983,"I have to tell you, Too scary!",sent,fear
user_1984,Too scary,sent,fear
user_1985,"Listen, Too scary right now",sent,fear
user_1986,"Listen, Too scary seriously",sent,fear
user_1987,"Hey, Too scary honestly",sent,fear
user_1988,"I have to tell you, Too scary!!",sent,fear
user_1989,"Hey, Too scary!!",sent,fear
user_1990,"Honestly, Too scary honestly",sent,fear
user_1991,Nightmare scenario,sent,fear
user_1992,"I just want to say, Nightmare scenario honestly",sent,fear
user_1993,"Just so you know, Nightmare scenario",sent,fear
user_1994,"Just so you know, Nightmare scenario for real",sent,fear
user_1995,"Just so you know, Nightmare scenario today",sent,fear
user_1996,"I have to tell you, Nightmare scenario",sent,fear
user_1997,"Listen, Nightmare scenario!",sent,fear
user_1998,"To be honest, Nightmare scenario at the moment",sent,fear
user_1999,"Hey, Nightmare scenario for real",sent,fear
user_2000,"Hey, Nightmare scenario...",sent,fear
user_2001,"Just so you know, Nightmare scenario today",sent,fear
user_2002,Worst fears realized,sent,fear
user_2003,Worst fears realized!,sent,fear
user_2004,"I just want to say, Worst fears realized today",sent,fear
user_2005,"I just want to say, Worst completely fears realized honestly",sent,fear
user_2006,Worst fears realized...,sent,fear
user_2007,"To be honest, Worst extremely fears realized honestly",sent,fear
user_2008,Worst fears really realized!,sent,fear
user_2009,"I just want to say, Worst truly fears realized!!",sent,fear
user_2010,"To be honest, Worst really fears realized for real",sent,fear
user_2011,"Listen, Worst fears realized seriously",sent,fear
user_2012,Worst fears really realized right now,sent,fear
user_2013,Panic attack coming,sent,fear
user_2014,"Hey, Panic attack completely coming at the moment",sent,fear
user_2015,Panic so attack coming,sent,fear
user_2016,Panic attack coming!,sent,fear
user_2017,"Hey, Panic attack coming at the moment",sent,fear
user_2018,"You know what, Panic attack absolutely coming!!",sent,fear
user_2019,"You know what, Panic very attack coming right now",sent,fear
user_2020,"Just so you know, Panic incredibly attack coming...",sent,fear
user_2021,"Honestly, Panic attack coming today",sent,fear
user_2022,"I just want to say, Panic very attack coming for real",sent,fear
user_2023,Panic attack really coming!!,sent,fear
user_2024,Afraid to move,sent,fear
user_2025,"Just so you know, Afraid to move for real",sent,fear
user_2026,"I have to tell you, Afraid to truly move right now",sent,fear
user_2027,"I just want to say, Afraid to move right now",sent,fear
user_2028,"You know what, Afraid really to move...",sent,fear
user_2029,"Just so you know, Afraid to very move...",sent,fear
user_2030,"You know what, Afraid incredibly to move",sent,fear
user_2031,"Listen, Afraid to move right now",sent,fear
user_2032,"I just want to say, Afraid absolutely to move!!",sent,fear
user_2033,"Honestly, Afraid truly to move...",sent,fear
user_2034,"Listen, Afraid to move...",sent,fear
user_2035,Terror consuming me,sent,fear
user_2036,"Just so you know, Terror consuming me!",sent,fear
user_2037,"Just so you know, Terror consuming truly me today",sent,fear
user_2038,"I have to tell you, Terror completely consuming me for real",sent,fear
user_2039,"Listen, Terror very consuming me for real",sent,fear
user_2040,"You know what, Terror extremely consuming me right now",sent,fear
user_2041,"I just want to say, Terror consuming really me!",sent,fear
user_2042,"Listen, Terror consuming me!",sent,fear
user_2043,"Hey, Terror consuming me",sent,fear
user_2044,"I have to tell you, Terror really consuming me",sent,fear
user_2045,"Listen, Terror consuming me at the moment",sent,fear
user_2046,Frightened speechless,sent,fear
user_2047,"Honestly, Frightened speechless today",sent,fear
user_2048,"Hey, Frightened speechless for real",sent,fear
user_2049,"I just want to say, Frightened speechless!!",sent,fear
user_2050,"To be honest, Frightened speechless seriously",sent,fear
user_2051,"Just so you know, Frightened speechless honestly",sent,fear
user_2052,Frightened speechless right now,sent,fear
user_2053,"To be honest, Frightened speechless for real",sent,fear
user_2054,"Just so you know, Frightened speechless seriously",sent,fear
user_2055,"To be honest, Frightened speechless today",sent,fear
user_2056,Frightened speechless!!,sent,fear
user_2057,Fearful thoughts,sent,fear
user_2058,"To be honest, Fearful thoughts at the moment",sent,fear
user_2059,"Hey, Fearful thoughts...",sent,fear
user_2060,"Just so you know, Fearful thoughts!!",sent,fear
user_2061,"To be honest, Fearful thoughts honestly",sent,fear
user_2062,"Honestly, Fearful thoughts...",sent,fear
user_2063,"I just want to say, Fearful thoughts honestly",sent,fear
user_2064,"I just want to say, Fearful thoughts!!",sent,fear
user_2065,"I just want to say, Fearful thoughts seriously",sent,fear
user_2066,"Listen, Fearful thoughts today",sent,fear
user_2067,"Honestly, Fearful thoughts honestly",sent,fear
user_2068,Can't stop shaking,sent,fear
user_2069,"I just want to say, Can't stop completely shaking",sent,fear
user_2070,"Hey, Can't stop incredibly shaking",sent,fear
user_2071,"Just so you know, Can't stop shaking at the moment",sent,fear
user_2072,"I just want to say, Can't stop utterly shaking today",sent,fear
user_2073,Can't stop utterly shaking!!,sent,fear
user_2074,"Just so you know, Can't stop shaking seriously",sent,fear
user_2075,"I have to tell you, Can't stop utterly shaking...",sent,fear
user_2076,"You know what, Can't stop totally shaking",sent,fear
user_2077,"To be honest, Can't stop so shaking today",sent,fear
user_2078,"Honestly, Can't stop so shaking...",sent,fear
user_2079,Mind racing with fear,sent,fear
user_2080,"Listen, Mind racing with very fear!!",sent,fear
user_2081,"You know what, Mind racing totally with fear honestly",sent,fear
user_2082,"Hey, Mind racing with fear right now",sent,fear
user_2083,"Listen, Mind racing with fear",sent,fear
user_2084,"I have to tell you, Mind extremely racing with fear!!",sent,fear
user_2085,Mind very racing with fear at the moment,sent,fear
user_2086,"Just so you know, Mind racing with absolutely fear",sent,fear
user_2087,"I just want to say, Mind racing extremely with fear right now",sent,fear
user_2088,"I have to tell you, Mind racing truly with fear...",sent,fear
user_2089,"Hey, Mind racing with really fear...",sent,fear
user_2090,Dread filling me,sent,fear
user_2091,"I have to tell you, Dread totally filling me today",sent,fear
user_2092,"Listen, Dread filling extremely me for real",sent,fear
user_2093,"I just want to say, Dread filling me right now",sent,fear
user_2094,"You know what, Dread filling me",sent,fear
user_2095,"You know what, Dread filling me right now",sent,fear
user_2096,"You know what, Dread filling me",sent,fear
user_2097,"You know what, Dread filling totally me for real",sent,fear
user_2098,"I have to tell you, Dread filling very me...",sent,fear
user_2099,"Honestly, Dread filling me!",sent,fear
user_2100,"I have to tell you, Dread really filling me right now",sent,fear
user_2101,Scared stiff,sent,fear
user_2102,"I have to tell you, Scared stiff seriously",sent,fear
user_2103,"To be honest, Scared stiff!!",sent,fear
user_2104,"You know what, Scared stiff",sent,fear
user_2105,"You know what, Scared stiff!",sent,fear
user_2106,"Hey, Scared stiff for real",sent,fear
user_2107,"You know what, Scared stiff for real",sent,fear
user_2108,"Just so you know, Scared stiff right now",sent,fear
user_2109,"Hey, Scared stiff",sent,fear
user_2110,"Hey, Scared stiff right now",sent,fear
user_2111,Scared stiff for real,sent,fear
user_2112,Fear taking over,sent,fear
user_2113,Fear taking over honestly,sent,fear
user_2114,"Hey, Fear extremely taking over seriously",sent,fear
user_2115,"Just so you know, Fear taking extremely over seriously",sent,fear
user_2116,"Just so you know, Fear taking over today",sent,fear
user_2117,"Listen, Fear taking utterly over!!",sent,fear
user_2118,"I have to tell you, Fear truly taking over",sent,fear
user_2119,"Just so you know, Fear taking very over today",sent,fear
user_2120,"Hey, Fear absolutely taking over at the moment",sent,fear
user_2121,Fear taking totally over right now,sent,fear
user_2122,"You know what, Fear taking over seriously",sent,fear
user_2123,Anxiety spiraling,sent,fear
user_2124,"I have to tell you, Anxiety spiraling seriously",sent,fear
user_2125,"Hey, Anxiety spiraling...",sent,fear
user_2126,"Just so you know, Anxiety spiraling!!",sent,fear
user_2127,"I just want to say, Anxiety spiraling!!",sent,fear
user_2128,"I just want to say, Anxiety spiraling...",sent,fear
user_2129,Anxiety spiraling,sent,fear
user_2130,"Listen, Anxiety spiraling honestly",sent,fear
user_2131,Anxiety spiraling for real,sent,fear
user_2132,"Honestly, Anxiety spiraling at the moment",sent,fear
user_2133,"Just so you know, Anxiety spiraling honestly",sent,fear
user_2134,Can't calm down,sent,fear
user_2135,"You know what, Can't calm down right now",sent,fear
user_2136,"Honestly, Can't calm down",sent,fear
user_2137,Can't calm down for real,sent,fear
user_2138,"Listen, Can't calm down...",sent,fear
user_2139,"I just want to say, Can't calm very down honestly",sent,fear
user_2140,"I just want to say, Can't calm utterly down",sent,fear
user_2141,"To be honest, Can't calm down!",sent,fear
user_2142,"Hey, Can't calm so down seriously",sent,fear
user_2143,Can't calm down!!,sent,fear
user_2144,"You know what, Can't calm utterly down seriously",sent,fear
user_2145,Terror gripping,sent,fear
user_2146,"You know what, Terror gripping",sent,fear
user_2147,"Hey, Terror gripping today",sent,fear
user_2148,"Just so you know, Terror gripping...",sent,fear
